text,label
组建,1
关键,2
核心技术,0
攻关,0
联合体,1
，,1
加大,2
对,2
中小企业,1
绿色,2
低碳,2
技术,0
研发,1
的,0
资助,0
力度,1
，,1
鼓励,2
各类,1
所有制,1
企业,0
参与,1
相关,0
国家,1
科技,1
计划,2
（,2
二十三,1
）,2
开展,2
创新,2
示范,1
推广,2
发挥,1
创新,0
对,0
绿色,2
转型,2
的,1
关键,0
引领,2
作用,0
开展,2
多层次,0
试点,1
，,1
推进,2
工业,0
、,1
能源,2
、,1
交通运输,1
、,1
城乡建设,0
、,1
农业,1
等,0
重点,1
领域,0
减污降,2
碳,0
协同,1
增效,1
实施,0
绿色,2
低碳,2
先进,1
技术,0
示范,0
工程,1
，,1
加快,0
先进,2
适用技术,0
示范,1
应用,0
和,0
推广,2
完善,2
绿色,2
低碳,2
技术,0
评估,0
交易,0
体系,0
和,0
科技,1
创新,1
服务平台,0
，,1
探索,1
有利于,0
绿色,2
低碳,2
新,0
产业,1
新,0
业态,0
发展,1
的,1
商业模式,1
，,1
加强,2
绿色,2
低碳,2
技术,1
知识产权,1
创造,0
、,1
保护,2
、,1
运用,0
，,1
激发,0
全,0
社会,1
创新,2
活力,1
十,0
、,1
完善,2
绿色,2
政策,0
体系,1
（,2
二十四,1
）,2
健全,0
绿色,2
转型,2
财税,0
政策,0
积极,2
构建,0
有利于,2
促进,1
绿色,2
低碳,2
发展,2
和,0
资源,0
高效,2
利用,2
的,1
财税,0
政策,2
体系,0
，,1
支持,2
新型,0
能源,1
体系,0
建设,2
传统,1
行业,0
改造,1
升级,1
、,1
绿色,2
低碳,2
科技,0
创新,1
、,1
能源,1
资源,0
节约,2
集约,1
利用,1
和,1
绿色,2
低碳,2
生活,1
方式,0
推广,2
等,0
领域,0
工作,0
落实,0
环境保护,0
、,1
节能,2
节水,2
资源,0
综合利用,0
、,1
新能源,2
和,0
清洁,2
能源,1
车船,0
税收,0
优惠,1
完善,1
绿色,2
税制,1
，,1
全面推行,0
水资源,0
费改税,1
，,1
完善,2
环境保护,2
税,0
征收,1
体系,0
，,1
研究,0
支持,2
碳,1
减排,2
相关,2
税收政策,1
二十五,1
丰富,1
绿色,2
转型,0
金融工具,1
延长,0
碳,1
减排,2
支持,2
工具,0
实施,2
年限,1
至,1
2027,1
年,1
年末,0
研究,0
制定,1
转型,2
金融,1
标准,0
，,1
为,1
传统,0
行业,0
领域,1
绿色,2
低碳,2
转型,2
提供,1
合理,0
必要,0
的,1
金融,0
支持,2
鼓励,2
银行,0
在,2
合理,0
评估,0
风险,0
基础,1
上,2
引导,2
信贷,0
资源,0
绿色,2
化,0
配置,1
，,1
有,0
条件,1
的,1
地方,1
可,0
通过,1
政府,1
性,1
融资,0
担保,0
机构,0
支持,2
绿色,2
信贷,1
发展,2
鼓励,2
地方,0
政府,1
通过,1
多种,0
方式,1
降低,1
绿色,2
债券,1
融资,0
成本,0
积极,2
发展,1
绿色,2
股权,0
融资,0
、,1
绿色,2
融资,0
租赁,1
、,1
绿色,2
信托,0
等,2
金融工具,0
，,1
有序,1
推进,2
碳,1
金融,1
产品,1
和,1
衍生,0
工具,0
创新,1
发展,0
绿色,2
保险,1
，,1
探索,1
建立,2
差别化,0
保险费率,1
机制,1
（,2
二十六,0
）,2
优化,2
绿色,2
转型,2
投资,1
机制,1
创新,0
和,1
优化,2
投资,1
机制,1
，,1
鼓励,0
各类,1
资本,0
提升,0
绿色,2
低碳,2
领域,2
投资,0
比例,1
中央,1
预算内,1
投资,0
对,0
绿色,2
低碳,2
先进,1
技术,0
示范,0
重点,1
行业,1
节能,2
降碳,2
、,1
资源,0
高效,0
循环,0
利用,0
环境,2
基础设施,0
建设,0
等,1
领域,1
重点项目,2
积极,2
予以,1
支持,2
引导,0
和,1
规范,0
社会,1
资本,0
参与,0
绿色,2
低碳,2
项目,1
投资,0
、,1
建设,0
、,1
运营,0
，,1
鼓励,2
社会,0
资本,0
以,1
市场化,0
方式,0
设立,1
绿色,2
低碳,2
产业,0
投资,0
基金,1
支持,2
符合条件,2
的,0
新能源,2
、,1
生态,2
环境保护,2
等,0
绿色,2
转型,2
相关,1
项目,0
发行,1
基础设施,0
领域,2
不动产,0
投资信托,0
基金,1
REITs,0
）,2
（,2
二十七,1
）,2
完善,1
绿色,2
转型,2
价格政策,1
深化,0
电力,0
价格,1
改革,1
，,1
完善,0
鼓励,2
灵活性,1
电源,0
参与,0
系统,1
调节,1
的,0
价格,1
机制,0
，,1
实行,0
煤电,0
容量,1
电价,1
机制,0
，,1
研究,1
建立健全,2
新型,1
储能,1
价格,1
形成,0
机制,0
，,1
健全,2
阶梯,2
电价,1
制度,1
和,1
分时,0
电价,1
政策,1
，,1
完善,0
高耗能,0
行业,0
阶梯,0
电价,1
制度,0
完善,2
居民,1
阶梯,1
水价,1
非,0
居民,1
用水,0
及,0
特种,0
用水,0
超,0
定额,1
累进,1
加价,0
政策,1
，,1
推进,2
农业,0
水价,1
综合,2
改革,1
支持,2
地方,1
完善,0
收费,0
模式,0
，,1
推进,2
生活,1
垃圾处理,0
收费,0
方式,1
改革,0
，,1
建立,0
城镇,1
生活,1
垃圾,0
分类,0
和,1
减量,0
激励机制,2
（,2
二十八,1
）,2
健全,0
绿色,2
转型,2
市场化,0
机制,1
健全,2
资源,0
环境要素,0
市场化,1
配置,2
体系,1
，,1
完善,1
交易,1
制度,0
规范,0
及,0
登记,1
、,1
出让,0
、,1
转让,0
、,1
抵押,0
等,1
配套,0
制度,1
，,1
探索,1
基于,2
资源,0
环境,2
权益,0
的,0
融资,0
工具,0
健全,1
横向,0
生态,2
保护,2
补偿,0
机制,1
，,1
完善,1
生态,2
产品,1
价值,0
实现,1
机制,0
推进,2
全国,1
碳,1
排放,0
权,0
交易市场,0
和,1
温室,0
气体,0
自愿,0
减排,2
交易市场,0
建设,2
，,1
健全,0
法规,1
制度,0
，,1
适时,2
有序,1
扩大,0
交易,0
行业,0
范围,0
完善,2
绿色,2
电力,0
证书,1
交易,1
制度,1
，,1
加强,2
绿电,2
、,1
绿证,0
、,1
碳,0
交易,0
等,1
市场化,1
机制,1
的,1
政策,1
协同,1
（,2
二十九,1
）,2
构建,1
绿色,2
发展,1
标准,1
体系,1
建立,1
碳达峰,2
碳,1
中,1
和,1
标准,1
体系,1
，,1
推进,2
基础,0
通用,1
标准,1
及,0
碳,0
减排,2
、,1
碳,1
清除,2
相关,0
标准,0
制定,0
修订,0
，,1
制定,1
企业,1
碳,0
排放,0
和,0
产品,1
碳,1
足迹,0
核算,0
、,1
报告,0
核查,1
等,1
标准,0
加快,2
节能,2
标准,1
更新,1
升级,0
，,1
提升,2
重点,2
产品,1
能耗,0
限额,1
要求,2
，,1
扩大,0
能耗,0
限额,1
标准,1
覆盖范围,1
完善,1
可,0
再生能源,2
标准,1
体系,0
和,1
工业,0
绿色,2
低碳,2
标准,0
体系,1
，,1
建立健全,0
氢能,2
“,2
制储输用,0
”,2
标准,0
十一,0
、,1
加强,2
绿色,2
转型,2
国际,1
合作,0
（,2
三十,1
参与,0
引领,1
全球,1
绿色,2
转型,2
进程,0
秉持,1
人类,1
命运,0
共同体,1
理念,2
，,1
积极参与,2
应对,0
气候变化,0
、,1
海洋污染,0
治理,0
、,1
生物,1
多样性,0
保护,2
、,1
塑料,0
污染,0
治理,2
等,0
领域,1
国际,0
规则,2
制定,2
，,1
推动,2
构建,1
公平合理,2
合作,0
共,1
赢,0
的,1
全球,1
环境,2
气候,1
治理,0
体系,1
推动,2
落实,2
全球,1
发展,1
倡议,2
，,1
加强,2
南南合作,1
以及,1
同,0
周边国家,1
合作,1
，,1
在,0
力所能及,0
范围,0
内为,0
发展中国家,0
提供,0
支持,2
（,2
三十一,1
）,2
加强,2
政策,0
交流,1
和,1
务实,1
合作,0
拓展,1
多,0
双边,1
对话,0
合作,2
渠道,1
加强,2
绿色,2
发展,1
领域,0
的,0
多边合作,2
平台,1
建设,2
，,1
大力,0
宣传,2
中国,1
绿色,2
转型,0
成效,0
，,1
积极,2
借鉴,0
国际,1
经验,1
加强,2
绿色,2
投资,1
和,1
贸易,0
合作,0
，,1
推进,2
“,2
绿色,2
丝绸之路,1
”,2
建设,2
，,1
深化,0
与,0
有关,1
国家,0
务实,1
合作,1
，,1
提高,2
境外,0
项目,1
环境,2
可持续性,2
，,1
鼓励,0
绿色,2
低碳,2
产品,1
进出口,1
加强,2
绿色,2
技术,1
合作,0
，,1
鼓励,2
高校,0
、,1
科研机构,1
外方,0
开展,0
学术交流,0
，,1
积极参与,2
国际,1
大,1
科学,2
工程,1
加强,2
绿色,2
标准,1
与,0
合格,1
评定,0
国际,0
合作,0
，,1
参与,0
相关,0
国际标准,1
制定,1
修订,1
，,1
推动,2
与,1
主要,1
贸易,0
伙伴,1
在,2
碳,1
足迹,0
等,1
规则,1
方面,1
衔接,0
互认,1
十二,1
、,1
组织,1
实施,1
（,2
三十二,1
坚持,2
和,1
加强,1
党,0
的,1
全面,0
领导,0
在,0
党中央,1
集中统一,0
领导,0
下,0
，,1
加快,2
推进,2
经济社会,0
发展,0
全面,2
绿色,2
转型,0
，,1
把,0
党的领导,2
贯彻,1
到,1
工作,0
的,1
全过程,0
和,0
各,0
方面,0
各,1
地区,1
各,0
部门,0
要,2
明确,1
本,2
地区,0
本,2
部门,0
绿色,2
转型,2
的,1
重点,0
任务,0
，,1
结合实际,1
抓好,0
本,1
意见,0
贯彻落实,2
各,1
相关,0
单位,1
、,1
人民团体,1
、,1
社会,0
组织,1
要,2
积极,2
推进,2
本,1
领域,1
绿色,2
转型,2
工作,1
国家,0
发展,1
改革,1
委要,0
加强,2
统筹,1
协调,0
，,1
会同,0
有关,0
部门,1
建立,0
能耗,0
双控,1
向,0
碳,1
排放,2
双控,0
全面,1
转型,0
新机制,1
，,1
制定,1
实施,2
碳达峰,2
碳,0
中,2
和,1
综合,0
考核制度,0
，,1
科学,2
开展,2
考核,1
，,1
加强,2
评价,2
考核,1
结果,1
应用,0
重要,2
情况,0
及时,0
按程序,1
向,0
党中央,1
、,1
国务院,0
请示报告,0
（,2
三十三,1
）,2
加强,2
法治,1
保障,2
各,1
有关,0
单位,1
要,0
加快,2
推进,2
生态环境,2
法典,1
和,1
能源,1
法,0
节约能源,2
法,0
电力法,1
煤炭法,0
、,1
可,2
再生能源,0
法,1
、,1
循环,2
经济,0
促进法,2
等,0
法律法规,0
制定,2
修订,1
工作,0
，,1
研究,2
制定,0
应对,0
气候变化,2
和,1
碳达峰,2
碳,1
中,0
和,1
专项,1
法律,0
落实,0
民法典,1
绿色,2
原则,0
，,1
引导,2
民事,0
主体,0
节约能源,2
资源,0
保护,2
生态环境,2
健全,0
行政,1
执法,0
与,1
刑事,1
司法,0
衔接,0
机制,1
依法,0
开展,1
生态环境,0
损害赔偿,0
诉讼,0
生态环境,2
和,1
资源,0
保护,2
领域,2
公益,2
诉讼,0
，,1
完善,2
生态环境,2
损害赔偿,0
和,1
修复,1
机制,1
2030,2
年前,0
碳达峰,2
行动,2
方案,0
为,1
深入,0
贯彻落实,2
党中央,1
、,1
国务院,0
关于,2
碳达峰,2
、,1
碳中,2
和,1
的,0
重大,0
战略决策,0
，,1
扎实,0
推进,2
碳达峰,2
行动,2
，,1
制定,2
本,0
方案,1
一,1
、,1
总体,2
要求,2
（,2
一,1
指导思想,2
以,0
习近平,1
新,0
时代,1
中国,0
特色,0
社会主义,0
思想,0
为,1
指导,0
，,1
全面,1
贯彻,1
党,1
的,1
十九,0
大,0
和,1
十九,1
届,0
二中,0
、,1
三中,1
、,1
四中,1
、,1
五中全会,1
精神,0
，,1
深入,0
贯彻,1
习近平,0
生态,2
文明,0
思想,0
，,1
立足,1
新,2
发展,1
阶段,0
，,1
完整,1
、,1
准确,1
、,1
全面,2
贯彻,1
新,0
发展,1
理念,0
，,1
构建,1
新,2
发展,1
格局,1
，,1
坚持,0
系统,1
观念,1
，,1
处理,0
好,2
发展,1
和,0
减排,2
整体,1
和,1
局部,0
、,1
短期,1
和,0
中长期,1
的,1
关系,1
，,1
统筹,2
稳,0
增长,0
和,1
调,1
结构,1
，,1
把,1
碳达峰,2
、,1
碳中,2
和,1
纳入,0
经济社会,1
发展,0
全局,0
，,1
坚持,2
“,2
全国,1
统筹,0
、,1
节约,0
优先,1
、,1
双轮,1
驱动,0
、,1
内外,0
畅通,0
、,1
防范,0
风险,0
”,2
的,1
总方针,2
，,1
有力,1
有序,1
有效,0
做好,0
碳达峰,2
工作,2
，,1
明确,1
各,0
地区,1
、,1
各,0
领域,0
、,1
各,1
行业,0
任务,0
，,1
加快,2
实现,2
生产,0
生活,0
方式,1
绿色,2
变革,1
，,1
推动,2
经济社会,0
发展,1
建立,1
资源,0
高效,2
利用,0
和,1
绿色,2
低碳,2
发展,0
的,1
基础,0
之上,1
，,1
确保,0
如期,1
实现,2
2030,0
年前,0
碳达峰,2
目标,1
（,2
二,1
工作,0
原则,1
—,2
总体,1
部署,1
、,1
分类,2
施策,2
坚持,2
全国一盘棋,2
，,1
强化,1
顶层,1
设计,1
和,1
各方,1
统筹,1
各,1
地区,0
、,1
各,1
领域,1
、,1
各,0
行业,1
因地制宜,0
、,1
分类,0
施策,0
，,1
明确,1
既,1
符合,0
自身,0
实际,0
又,0
满足,1
总体,2
要求,2
的,1
目标,0
任务,0
—,2
—,2
系统,1
推进,2
、,1
重点,1
突破,0
全面,2
准确,0
认识,0
碳达峰,2
行动,2
对,0
经济社会,0
发展,1
的,0
深远影响,0
，,1
加强,1
政策,1
的,0
系统性,0
、,1
协同,2
性,1
抓住,0
主要矛盾,0
和,0
矛盾,0
的,0
主要,0
方面,0
，,1
推动,2
重点,1
领域,0
、,1
重点,1
行业,0
和,0
有,0
条件,1
的,1
地方,0
率先,2
达峰,2
—,2
—,2
双轮,0
驱动,1
、,1
两手发,1
力,0
更好,2
发挥,0
政府,1
作用,0
，,1
构建,0
新型,0
举国体制,1
，,1
充分发挥,0
市场机制,1
作用,1
，,1
大力,0
推进,2
绿色,2
低碳,2
科技,0
创新,0
，,1
深化,0
能源,1
和,0
相关,0
领域,1
改革,0
，,1
形成,1
有效,2
激励,2
约束,1
机制,1
—,2
—,2
稳妥,0
有序,1
安全,0
降碳,2
立足,0
我国,2
富煤,0
贫油,0
少气,1
的,0
能源,0
资源,1
禀赋,1
，,1
坚持,2
先立,1
后,0
破,0
，,1
稳住,1
存量,0
，,1
拓展,0
增量,0
，,1
以,0
保障,2
国家,0
能源安全,0
和,1
经济,0
发展,1
为,2
底线,0
，,1
争取时间,1
实现,2
新能源,2
的,1
逐渐,1
替代,0
，,1
推动,1
能源,1
低碳,2
转型,1
平稳过渡,1
，,1
切实,2
保障,2
国家,1
能源安全,0
、,1
产业链,0
供应链,1
安全,0
、,1
粮食安全,1
和,0
群众,1
正常,1
生产,0
生活,0
，,1
着力,2
化解,0
各类,0
风险,0
隐患,0
，,1
防止,2
过度,0
反应,0
，,1
稳妥,0
有序,2
、,1
循序渐进,2
推进,2
碳达峰,2
行动,2
，,1
确保安全,0
降碳,0
二,0
、,1
主要,1
目标,0
“,2
十四五,0
”,2
期间,1
，,1
产业结构,1
和,0
能源,1
结构调整,0
优化,2
取得,0
明显,1
进展,0
，,1
重点,1
行业,1
能源,0
利用效率,2
大幅,1
提升,0
，,1
煤炭,0
消费,0
增长,0
得到,1
严格控制,0
，,1
新型,1
电力系统,1
加快,2
构建,1
，,1
绿色,2
低碳,2
技术,0
研发,0
和,0
推广应用,2
取得,0
新进展,1
，,1
绿色,2
生产,1
生活,0
方式,0
得到,0
普遍推行,2
，,1
有利于,2
绿色,2
低,0
碳循环,1
发展,1
的,1
政策,1
体系,1
进一步,1
完善,1
到,0
2025,1
年,1
，,1
非,0
化石,0
能源,1
消费,0
比重,0
达到,0
20%,0
左右,1
，,1
单位,1
国内,1
生产总值,1
能源消耗,0
比,0
2020,0
年,1
下降,1
13.5%,1
，,1
单位,1
国内,1
生产总值,1
二氧化碳,0
排放,2
比,1
2020,0
年,0
下降,0
18%,0
，,1
为,1
实现,2
碳达峰,2
奠定,0
坚实基础,1
“,2
十五,0
五,1
”,2
期间,1
，,1
产业,0
结构调整,1
取得,0
重大进展,2
，,1
清洁,0
低碳,2
安全,1
高效,1
的,1
能源,0
体系,1
初步,0
建立,0
，,1
重点,0
领域,0
低碳,2
发展,1
模式,0
基本,2
形成,0
，,1
重点,1
耗能,1
行业,0
能源,0
利用效率,0
达到,1
国际,1
先进,2
水平,0
，,1
非,0
化石,0
能源,1
消费,0
比重,0
进一步提高,2
，,1
煤炭,0
消费,1
逐步,1
减少,2
，,1
绿色,2
低碳,2
技术,1
取得,0
关键,1
突破,2
，,1
绿色,2
生活,0
方式,1
成为,0
公众,1
自觉,0
选择,0
，,1
绿色,2
低,0
碳循环,1
发展,1
政策,1
体系,0
基本,2
健全,0
到,1
2030,0
年,1
，,1
非,1
化石,0
能源,0
消费,0
比重,1
达到,2
25%,1
左右,1
，,1
单位,0
国内,1
生产总值,0
二氧化碳,1
排放,0
比,0
2005,0
年,1
下降,2
65%,0
以上,2
，,1
顺利实现,2
2030,1
年前,0
碳达峰,2
目标,2
三,1
、,1
重点,2
任务,0
将,0
碳达峰,2
贯穿,2
于,1
经济社会,1
发展,1
全过程,0
和,1
各,1
方面,1
，,1
重点,0
实施,2
能源,1
绿色,2
低碳,2
转型,1
行动,0
、,1
节能,2
降碳,2
增效,0
行动,2
、,1
工业,1
领域,2
碳达峰,2
行动,2
、,1
城乡建设,0
碳达峰,2
行动,2
、,1
交通运输,0
绿色,2
低碳,2
行动,2
循环,2
经济,0
助力,0
降碳,2
行动,2
、,1
绿色,2
低碳,2
科技,1
创新,2
行动,2
、,1
碳汇,2
能力,0
巩固,0
提升,0
行动,0
绿色,2
低碳,2
全民,1
行动,2
各,1
地区,0
梯次,1
有序,1
碳达峰,2
行动,2
等,1
“,2
碳达峰,2
十大,0
行动,2
”,2
（,2
）,2
能源,1
绿色,2
低碳,2
转型,2
行动,2
能源,1
是,1
经济社会,0
发展,1
的,0
重要,1
物质基础,0
，,1
也,1
是,1
碳,0
排放,1
的,0
最,1
主要,0
来源,0
要,2
坚持,2
安全,1
降碳,2
，,1
在,2
保障,1
能源安全,0
的,0
前提,0
下,0
，,1
大力,0
实施,2
可,2
再生能源,2
替代,1
，,1
加快,0
构建,1
清洁,2
低碳,2
安全,1
高效,2
的,1
能源,0
体系,0
．,2
推进,2
煤炭,0
消费,1
替代,0
和,1
转型,1
升级,2
加快,2
煤炭,0
减量,1
步伐,1
，,1
“,2
十四五,2
”,2
时期,1
严格,1
合理,1
控制,0
煤炭,0
消费,0
增长,0
，,1
“,2
十五,0
五,0
”,2
时期,1
逐步,0
减少,2
严格控制,2
新增,1
煤电,0
项目,1
，,1
新建,0
机组,1
煤耗,0
标准,0
达到,0
国际,1
先进,2
水平,0
，,1
有序,1
淘汰,0
煤电,0
落后,0
产能,1
，,1
加快,2
现役,0
机组,1
节能,2
升级,2
和,1
灵活性,1
改造,0
，,1
积极,2
推进,0
供热,0
改造,0
，,1
推动,2
煤电,0
向,0
基础,2
保障性,0
和,0
系统,1
调节性,1
电源,1
并重,0
转型,0
严控,1
跨区,1
外送,0
可,0
再生能源,2
电力,1
配套,0
煤电,0
规模,0
，,1
新建,0
通道,1
可,0
再生能源,2
电量,1
比例,1
原则上,1
不,1
低于,1
50%,1
推动,2
重点,0
用,0
煤,0
行业,1
减煤限,2
煤,0
大力,2
推动,2
煤炭,0
清洁,2
利用,0
，,1
合理,1
划定,1
禁止,0
散烧,1
区域,0
，,1
多措,2
并举,1
、,1
积极,2
有序,1
推进,2
散煤,0
替代,2
，,1
逐步,1
减少,1
直至,0
禁止,0
煤炭,0
散烧,1
2,2
大力发展,2
新能源,0
全面,1
推进,2
风电,0
、,1
太阳能,2
发电,0
大规模,1
开发,0
和,0
高质量,0
发展,1
，,1
坚持,2
集中式,0
与,1
分布式,0
并举,2
，,1
加快,2
建设,2
风电,2
和,1
光伏,2
发电,0
基地,0
加快,2
智能,0
光伏,2
产业,1
创新,2
升级,1
和,0
特色,0
应用,0
，,1
创新,1
“,2
光伏,1
+,2
”,2
模式,0
，,1
推进,2
光伏,2
发电,0
多元,1
布局,1
坚持,2
陆海,1
并重,0
，,1
推动,2
风电,0
协调,1
快速,1
发展,1
，,1
完善,1
海上,0
风电,0
产业链,1
，,1
鼓励,2
建设,2
海上,1
风电,2
基地,1
积极,0
发展,1
太阳能,2
光热,1
发电,0
，,1
推动,2
建立,0
光热,0
发电,0
与,0
光伏,2
发电,0
、,1
风电,2
互补,0
调节,0
的,0
风光,0
热,0
综合,0
可,2
再生能源,2
发电,1
基地,0
因地制宜,1
发展,1
生物质,0
发电,0
、,1
生物质能,0
清洁,2
供暖,0
和,1
生物,1
天然气,1
探索,1
深化,2
地热能,2
以及,0
波浪,1
能,2
、,1
潮流,0
能,0
、,1
温差,0
能,2
等,1
海洋,1
新,0
能源开发,0
利用,0
进一步,2
完善,1
可,1
再生能源,2
电力,0
消纳,0
保障机制,2
到,0
2030,1
年,1
，,1
风电,2
太阳能,0
发电,0
总,2
装机容量,0
达到,2
12,2
以上,2
．,2
因地制宜,0
开发,1
水电,0
积极,2
推进,2
水电,0
基地,0
建设,2
，,1
推动,2
金沙江,1
上游,0
、,1
澜沧江,0
上游,0
、,1
雅砻江,1
中游,0
黄河,1
上游,1
等,0
已,0
纳入,2
规划,1
、,1
符合,2
生态,2
保护,2
要求,2
的,0
水电,0
项目,1
开工,1
建设,2
推进,2
雅鲁藏布江,1
下游,1
水电,0
开发,0
，,1
推动,2
小水电,0
绿色,2
发展,1
推动,2
西南地区,1
水电,0
风电,2
、,1
太阳能,2
发电,0
协同,0
互补,0
统筹,1
水电,0
开发,1
和,1
生态,2
保护,2
，,1
探索,1
建立,1
水能,1
资源,0
开发,0
生态,2
保护,2
补偿,0
机制,0
“,2
十四五,2
”,2
“,2
十五,0
五,0
”,0
期间,1
分别,1
新增,0
水电,1
装机容量,0
4000,1
万千瓦,1
左右,1
，,1
西南地区,1
以,0
水电,0
为主,2
的,1
可,2
再生能源,2
体系,0
基本,1
建立,0
4,2
积极,2
安全,0
有序,1
发展,1
核电,1
合理,1
确定,0
核电站,0
布局,1
和,0
开发,0
时序,0
，,1
确保安全,1
的,1
前提,1
下,0
有序,1
发展,1
核电,0
，,1
保持,2
平稳,1
节奏,0
积极,2
推动,2
高温,0
气冷,0
堆,0
、,1
快堆,1
、,1
模块化,1
小型,0
堆,0
海上,0
浮动,0
堆,0
等,0
先进,2
堆型,1
示范,0
工程,1
，,1
开展,0
核能,1
综合利用,2
示范,2
加大,2
核电,1
标准化,1
、,1
自主化,1
力度,0
，,1
加快,2
关键,0
技术装备,0
攻关,0
，,1
培育,2
高端,1
核电,2
装备,1
制造,0
产业,1
集群,0
实行,2
最,0
严格,0
的,1
安全,0
标准,1
和,0
最,0
严格,1
的,0
监管,1
，,1
持续,2
提升,2
核,0
安全监管,1
能力,1
5,1
．,2
合理,0
调控,1
油气,0
消费,0
保持,2
石油,0
消费,1
处于,1
合理,0
区间,0
，,1
逐步,0
调整,1
汽油,1
消费,0
规模,1
，,1
大力,2
推进,2
先进,2
生物,1
液体燃料,1
、,1
可,2
持续,1
航空,0
燃料,0
等,0
替代,1
传统,1
燃油,1
，,1
提升,2
终端,1
燃油,0
产品,0
能效,2
加快,2
推进,2
页岩,1
气,0
、,1
煤层气,1
、,1
致密,1
油,0
（,2
气,0
）,2
等,1
非常规,0
油气,0
资源,0
规模化,1
开发,1
有序,1
引导,2
天然气,1
消费,0
，,1
优化,2
利用,1
结构,0
，,1
优先,1
保障,1
民生,0
用气,0
，,1
大力,2
推动,1
天然气,1
与,1
多种,0
能源,1
融合,1
发展,2
，,1
因地制宜,2
建设,0
天然气,0
调峰,0
电站,1
，,1
合理,0
引导,0
工业用,0
气,1
和,1
化工原料,1
用气,2
支持,2
车船,0
使用,2
液化,0
天然气,1
作为,1
燃料,0
6,0
．,2
加快,2
建设,1
新型,1
电力系统,1
构建,0
新能源,2
占,1
比,0
逐渐,0
提高,2
的,1
新型,0
电力系统,1
，,1
推动,2
清洁,0
电力,1
资源,0
大,1
范围,1
优化,2
配置,1
大力,2
提升,2
