word,sentiment
优化,Positive
生产力,negative
布局,neutral
，,neutral
以,negative
京津冀,neutral
及,positive
周边地区,neutral
为,neutral
重点,positive
，,neutral
继续,positive
压减,negative
钢铁,negative
产能,neutral
促进,negative
钢铁行业,negative
结构,negative
优化,positive
和,negative
清洁,negative
能源,negative
替代,neutral
，,positive
大力,positive
推进,positive
非,negative
高炉,neutral
炼铁,negative
技术,neutral
示范,negative
，,negative
提升,negative
废钢,negative
资源,negative
回收,negative
利用,neutral
水平,negative
，,neutral
推行,positive
全,neutral
废钢,negative
电炉,negative
工艺,neutral
推广先进,positive
适用技术,neutral
，,neutral
深挖,negative
节能,positive
降碳,positive
潜力,negative
，,neutral
鼓励,positive
钢化,neutral
联产,negative
，,negative
探索,negative
开展,negative
氢,negative
冶金,neutral
、,Answer:
二氧化碳,negative
捕集,negative
利用,negative
一体化,negative
等,neutral
试点,neutral
示范,neutral
，,neutral
推动,positive
低,negative
品位,negative
余热,negative
供暖,neutral
发展,neutral
3,positive
．,Positive
推动,positive
有色金属,negative
行业,negative
碳达峰,positive
巩固,neutral
化解,negative
电解铝,negative
过剩,negative
产能,neutral
成果,positive
，,neutral
严格执行,positive
产能,neutral
置换,neutral
，,negative
严控,negative
新增,negative
产能,negative
推进,positive
清洁,negative
能源,negative
替代,neutral
，,negative
提高,negative
水电,negative
、,Positive
风电,positive
、,positive
太阳能,positive
发电,negative
等,neutral
应用,neutral
比重,negative
加快,negative
再生,positive
有色金属,negative
产业,neutral
发展,negative
，,negative
完善,neutral
废弃,negative
有色金属,negative
资源,neutral
回收,neutral
、,Positive
分选,negative
和,neutral
加工,negative
网络,neutral
，,Answer:
提高,negative
再生,neutral
有色金属,neutral
产量,neutral
加快,negative
推广应用,positive
先进,negative
适用,positive
绿色,positive
低碳,positive
技术,positive
，,neutral
提升,positive
有色金属,neutral
生产,neutral
过程,neutral
余热,negative
回收,positive
水平,neutral
，,negative
推动,positive
单位,negative
产品,negative
能耗,negative
持续,neutral
下降,negative
4,neutral
．,Positive
推动,positive
建材行业,negative
碳达峰,positive
加强,positive
产能,negative
置换,negative
监管,negative
，,negative
加快,Positive
低效,negative
产能,negative
退出,neutral
，,neutral
严禁,negative
新增,neutral
水泥,negative
熟料,negative
、,Answer:
平板玻璃,negative
产能,negative
，,neutral
引导,positive
建材行业,negative
向,neutral
轻型化,neutral
、,positive
集约化,negative
、,Positive
制品,neutral
化,negative
转型,positive
推动,positive
水泥,negative
错峰,neutral
生产,negative
常态,negative
化,negative
，,neutral
合理,neutral
缩短,negative
水泥,neutral
熟料,negative
装置,negative
运转,negative
时间,neutral
因地制宜,negative
利用,positive
风能,positive
、,positive
太阳能,positive
等,negative
可,Positive
再生能源,positive
，,neutral
逐步提高,positive
电力,negative
、,negative
天然气,neutral
应用,negative
比重,neutral
鼓励,positive
建材,negative
企业,neutral
使用,Positive
粉煤灰,negative
、,positive
工业,neutral
废渣,negative
、,positive
尾,neutral
矿渣,negative
等,positive
作为,negative
原料,neutral
或,neutral
水泥,neutral
混合,negative
材,negative
加快,positive
推进,positive
绿色建材,positive
产品认证,neutral
和,neutral
应用,negative
推广,positive
，,neutral
加强,positive
新型,neutral
胶凝,neutral
材料,neutral
、,Positive
低碳,Positive
混凝土,negative
、,Answer:
木竹,negative
建材,negative
等,positive
低,neutral
碳,negative
建材,negative
产品,neutral
研发,positive
应用,negative
推广,positive
节能,positive
技术设备,negative
，,neutral
开展,positive
能源,neutral
管理体系,neutral
建设,negative
，,neutral
实现,positive
节能,positive
增效,positive
5,negative
．,Positive
推动,positive
石化,negative
化工行业,negative
碳达峰,positive
优化,positive
产能,negative
规模,neutral
和,negative
布局,neutral
，,neutral
加大,positive
落后,negative
产能,negative
淘汰,negative
力度,positive
，,negative
有效,neutral
化解,neutral
结构性,neutral
过剩,negative
矛盾,negative
严格,negative
项目,negative
准入,neutral
，,negative
合理安排,neutral
建设,negative
时序,neutral
，,negative
严控,positive
新增,positive
炼油,negative
和,negative
传统,negative
煤化工,negative
生产能力,negative
，,neutral
稳妥,neutral
有序,neutral
发展,neutral
现代,negative
煤化工,negative
引导,negative
企业,neutral
转变,positive
用能,positive
方式,neutral
，,neutral
鼓励,positive
以,neutral
电力,neutral
、,positive
天然气,neutral
等,neutral
替代,negative
煤炭,negative
调整,neutral
原料,neutral
结构,neutral
，,neutral
控制,negative
新增,neutral
原料,neutral
用,negative
煤,negative
，,negative
拓展,neutral
富氢,neutral
原料,neutral
进口,neutral
来源,neutral
，,neutral
推动,positive
石化,negative
化工原料,negative
轻质,negative
化,negative
优化,positive
产品,neutral
结构,neutral
，,negative
促进,positive
石化,negative
化工,negative
与,negative
煤炭,negative
开采,negative
、,Positive
冶金,negative
、,negative
建材,neutral
、,Answer:
化纤,negative
等,neutral
产业,neutral
协同,neutral
发展,neutral
，,negative
加强,positive
炼厂,neutral
干,negative
气,negative
、,Answer:
液化气,negative
等,negative
副,negative
产,negative
气体,neutral
高效,neutral
利用,positive
鼓励,positive
企业,neutral
节能,positive
升级,negative
改造,neutral
，,neutral
推动,positive
能量,neutral
梯级,negative
利用,neutral
、,Sentiment
物料,neutral
循环,negative
利用,negative
到,negative
2025,neutral
年,negative
，,neutral
国内,neutral
原油,negative
一次,neutral
加工能力,neutral
控制,negative
在,positive
10,negative
亿吨,positive
以内,negative
，,neutral
主要,neutral
产品,negative
产能,negative
利用率,neutral
提升,positive
至,negative
80%,negative
以上,negative
6,neutral
．,Positive
坚决,negative
遏制,negative
“,Positive
两高,neutral
”,Answer:
项目,neutral
盲目发展,negative
采取,negative
强有力,positive
措施,negative
，,neutral
对,negative
“,Positive
两高,negative
”,positive
项目,neutral
实行,negative
清单,negative
管理,negative
、,Answer:
分类,neutral
处置,negative
、,neutral
动态,positive
监控,negative
全面,negative
排查,neutral
在建,neutral
项目,neutral
，,neutral
对,negative
能效,positive
水平,negative
低于,negative
本行业,negative
能耗,neutral
限额,negative
准入,negative
值,positive
的,neutral
，,neutral
按,neutral
有关,neutral
规定,negative
停工,neutral
整改,neutral
，,neutral
推动,negative
能效,positive
水平,negative
应提,positive
尽提,negative
，,neutral
力争,positive
全面,neutral
达到,positive
国内,negative
乃至,neutral
国际,negative
先进,negative
水平,negative
科学,negative
评估,neutral
拟建,negative
项目,neutral
，,neutral
对,negative
产能,negative
已,negative
饱和,negative
的,negative
行业,negative
，,negative
按照,negative
“,Positive
减量,negative
替代,negative
”,Answer:
原则,neutral
压减,negative
产能,neutral
对,negative
产能,negative
尚未,negative
饱和,negative
的,neutral
行业,neutral
，,neutral
按照,negative
国家,negative
布局,negative
和,negative
审批,neutral
备案,neutral
等,negative
要求,positive
，,neutral
对标,neutral
国际,negative
先进,positive
水平,negative
提高,positive
准入,neutral
门槛,negative
对,negative
能耗,negative
量,neutral
较大,neutral
的,neutral
新兴产业,negative
，,neutral
支持,positive
引导,positive
企业应用,negative
绿色,positive
低碳,positive
技术,negative
，,neutral
提高,negative
能效,positive
水平,neutral
深入,neutral
挖潜,negative
存量,negative
项目,negative
，,neutral
加快,positive
淘汰,negative
落后,negative
产能,neutral
，,neutral
通过,neutral
改造,neutral
升级,negative
挖掘,negative
节能,positive
减排,Answer:
潜力,positive
强化,neutral
常态,neutral
化,neutral
监管,negative
，,neutral
坚决,positive
拿下,negative
不,negative
符合要求,Positive
的,neutral
“,Positive
两高,negative
”,positive
项目,negative
（,Positive
四,neutral
）,positive
城乡建设,neutral
碳达峰,neutral
行动,positive
加快,positive
推进,positive
城乡建设,neutral
绿色,negative
低碳,positive
发展,neutral
，,neutral
城市更新,neutral
和,negative
乡村,neutral
振兴,neutral
都,negative
要,neutral
落实,positive
绿色,positive
低碳,positive
要求,positive
1,Sentiment
．,positive
推进,positive
城乡建设,neutral
绿色,positive
低碳,positive
转型,neutral
推动,positive
城市,positive
组团式,neutral
发展,neutral
，,negative
科学,neutral
确定,neutral
建设,positive
规模,negative
，,negative
控制,negative
新增,neutral
建设,positive
用地,neutral
过快,negative
增长,negative
倡导,positive
绿色,negative
低碳,positive
规划设计,neutral
理念,neutral
，,neutral
增强,negative
城乡,negative
气候,negative
韧性,negative
，,negative
建设,positive
海绵,negative
城市,negative
推广,negative
绿色,positive
低碳,positive
建材,negative
和,neutral
绿色,positive
建造,neutral
方式,negative
，,neutral
加快,positive
推进,positive
新型,negative
建筑,neutral
工业化,negative
，,negative
大力发展,positive
装配式,positive
建筑,negative
，,neutral
推广,positive
钢结构,negative
住宅,neutral
，,neutral
推动,positive
建材,negative
循环,positive
利用,positive
，,neutral
强化,positive
绿色,positive
设计,positive
和,neutral
绿色,positive
施工,negative
管理,negative
加强,negative
县城,negative
绿色,negative
低碳,positive
建设,positive
推动,positive
建立,negative
以,neutral
绿色,positive
低碳,neutral
为,negative
导向,negative
的,negative
城乡规划,negative
建设,negative
管理机制,neutral
，,neutral
制定,neutral
建筑,negative
拆除,negative
管理,negative
办法,negative
，,negative
杜绝,neutral
大,positive
拆大建,negative
建设,negative
绿色,negative
城镇,neutral
、,positive
绿色,positive
社区,neutral
2,positive
．,positive
加快,positive
提升,positive
建筑,neutral
能效,positive
水平,neutral
加快,positive
更新,neutral
建筑节能,positive
、,Answer:
市政,negative
基础设施,negative
等,negative
标准,neutral
，,neutral
提高,negative
节能,positive
降碳,positive
要求,positive
加强,negative
适用,negative
于,negative
不同,negative
气候区,negative
、,positive
不同,neutral
建筑,negative
类型,negative
的,negative
节能,positive
低碳,positive
技术,negative
研发,negative
和,neutral
推广,positive
，,neutral
推动,positive
超,neutral
低能耗,positive
建筑,neutral
、,Answer:
低碳,positive
建筑,negative
规模化,negative
发展,neutral
加快,positive
推进,positive
居住,neutral
建筑,neutral
和,neutral
公共,neutral
建筑节能,negative
改造,neutral
，,neutral
持续,negative
推动,positive
老旧,negative
供热,negative
管网,neutral
等,neutral
市政,neutral
基础设施,neutral
节能,positive
降碳,positive
改造,negative
提升,neutral
城镇,negative
建筑,negative
和,negative
基础设施,negative
运行,negative
管理,negative
